User_ID,Age,Income,City_Tier,Device_Type,Traffic_Source,Pages_Viewed,Products_Viewed,Time_On_Site,Previous_Purchases,Discount_Seen,Browser_Version,Campaign_Code,Converted
318,26.0,98171.62769656186,2,Desktop,Organic,6,11,19.75,2,1,23,7029,0
319,49.0,27583.904104215486,3,Mobile,Referral,4,1,,3,1,20,7738,0
320,,96120.73796124432,3,Mobile,Paid Ads,22,19,4.69,1,1,15,7918,0
321,,91352.59812646128,1,Mobile,Organic,8,10,16.73,3,1,9,6443,1
322,,,2,Desktop,Organic,23,21,8.51,0,1,8,8613,0
323,31.0,61974.46948650311,2,Mobile,Paid Ads,20,20,16.47,3,1,14,8607,0
324,,65077.46003403664,2,Mobile,Referral,4,7,12.21,0,1,15,4298,0
325,25.0,91184.6152498273,3,Mobile,Paid Ads,10,8,8.17,3,1,12,6687,0
326,,58614.612597527455,1,Tablet,Social Media,27,25,15.15,5,1,23,5699,0
327,,80077.59472362662,3,Mobile,Paid Ads,8,8,5.03,0,1,7,6730,0
328,55.0,73843.64465468393,2,Mobile,Organic,23,23,20.39,1,1,2,6335,1
329,30.0,88039.75306566074,3,Mobile,Organic,13,12,8.35,4,0,12,2615,1
330,35.0,76566.13047057643,2,Desktop,Organic,6,4,11.89,4,1,11,9122,1
331,,83059.1418037412,3,Tablet,Referral,21,23,12.03,6,0,1,2133,0
332,20.0,90293.44069612047,1,Mobile,Paid Ads,28,25,10.17,4,0,24,3268,0
333,44.0,89562.91713713341,2,Mobile,Organic,27,25,11.74,2,0,17,7143,1
334,64.0,88765.56091741454,2,Mobile,Organic,21,21,4.04,1,1,15,5960,1
335,45.0,,1,Mobile,Paid Ads,22,16,17.32,3,0,20,5652,0
336,19.0,69684.25161732745,1,Mobile,Referral,2,5,17.63,6,0,2,1109,0
337,45.0,53509.64658244708,2,Mobile,Referral,12,9,24.52,0,0,2,9991,1
338,23.0,87427.9463203761,2,Desktop,Organic,2,1,17.96,2,0,19,9823,0
339,51.0,48594.32228725028,1,Desktop,Social Media,27,32,11.94,5,1,16,3055,1
340,40.0,66262.73209531086,2,Tablet,Organic,30,26,,3,1,23,7511,0
341,,69629.19578205368,3,Mobile,Email,25,23,21.41,2,0,9,8685,1
342,27.0,86137.0951138244,3,Desktop,Organic,25,28,,4,0,5,6705,0
343,26.0,84151.4527879436,1,Mobile,Referral,12,14,7.58,1,1,4,3658,0
344,34.0,89458.51474754664,3,Desktop,Social Media,26,26,6.67,5,0,20,4646,0
345,39.0,77155.19091857088,1,Desktop,Referral,16,15,,2,1,16,8760,1
346,45.0,38313.63677709717,2,Desktop,Email,7,5,21.27,3,0,16,5586,0
347,51.0,60005.46755386249,3,Desktop,Paid Ads,23,21,11.05,6,0,7,7501,0
348,63.0,76256.32616802324,2,Mobile,Referral,19,20,,2,0,17,6098,1
349,19.0,81002.20554313829,2,Mobile,Paid Ads,1,2,17.25,0,0,24,9364,0
350,62.0,53347.363737539024,3,Desktop,Organic,23,24,10.91,6,0,23,9962,0
351,44.0,,3,Mobile,Email,22,28,10.26,3,1,12,8550,1
352,21.0,69369.68716112645,1,Mobile,Paid Ads,30,34,17.08,1,1,6,3081,0
353,59.0,43082.019283924805,2,Mobile,Referral,4,4,10.56,0,1,24,9402,0
354,58.0,67657.64993135583,1,Mobile,Organic,3,6,,2,1,20,1842,0
355,31.0,99522.29491574081,3,Mobile,Referral,21,17,6.04,0,0,18,1684,0
356,26.0,41589.98253751188,1,Desktop,Organic,10,10,2.92,0,1,18,3667,0
357,32.0,38446.12701554125,3,Mobile,Referral,24,28,17.79,4,1,1,3301,0
358,56.0,97175.09955048883,2,Desktop,Email,29,25,8.72,2,1,21,3139,1
359,62.0,68110.26089207293,1,Mobile,Paid Ads,21,23,12.56,7,1,13,2278,0
360,32.0,110984.0641006784,1,Desktop,Organic,16,18,12.88,4,1,19,1875,0
361,40.0,38888.05787931058,1,Mobile,Email,24,22,14.68,6,0,11,9720,1
362,52.0,96428.78523928463,2,Mobile,Paid Ads,2,1,,1,1,22,5051,0
363,26.0,78730.40822734518,1,Mobile,Organic,18,15,29.05,7,1,17,3666,1
364,52.0,42639.235302084904,1,Mobile,Organic,19,14,2.95,3,1,9,5685,0
365,28.0,80853.38057665846,3,Tablet,Organic,19,19,6.73,1,0,3,8218,1
366,58.0,125650.48958278203,1,Mobile,Social Media,26,23,,4,0,24,2341,0
367,,93269.0370424491,3,Desktop,Paid Ads,29,23,10.4,4,0,1,2203,0
368,65.0,77470.12759454621,2,Mobile,Social Media,21,19,9.92,0,0,20,3559,0
369,,63460.25478951906,2,Desktop,Paid Ads,10,10,,3,0,12,4837,0
370,31.0,39914.14262524684,1,Mobile,Email,11,12,13.0,4,0,4,4636,0
371,56.0,39428.57987054522,2,Mobile,Paid Ads,21,19,7.05,8,0,4,6020,0
372,48.0,62677.93228371203,1,Tablet,Social Media,6,2,15.74,0,1,2,8192,0
373,,94165.84748169937,1,Mobile,Referral,19,17,9.06,4,0,2,4264,1
374,53.0,68082.87745726196,2,Tablet,Paid Ads,2,4,8.93,0,0,15,5084,0
375,51.0,112891.5424102438,3,Mobile,Organic,25,21,4.93,5,0,5,2655,1
376,21.0,48917.43109785633,3,Mobile,Organic,27,25,8.84,2,1,8,8473,0
377,29.0,45667.46077270129,2,Mobile,Organic,27,28,8.06,4,0,20,9041,0
378,49.0,73903.49832164223,3,Mobile,Paid Ads,1,1,17.01,1,0,2,9363,0
379,37.0,70377.35719871167,3,Desktop,Social Media,21,15,15.47,2,1,18,2704,0
380,33.0,110144.67027504384,2,Desktop,Paid Ads,23,21,9.72,7,1,8,7997,0
381,44.0,88457.41675686723,1,Desktop,Email,25,24,10.75,3,0,22,6620,0
382,25.0,73546.38134846285,2,Mobile,Organic,14,16,20.64,6,1,6,7389,1
383,65.0,53508.083936491144,2,Mobile,Social Media,1,4,,1,0,19,9297,0
384,44.0,89497.6273308945,3,Mobile,Organic,6,3,22.3,2,1,1,8585,0
385,18.0,132306.80200633302,2,Mobile,Organic,24,22,14.67,2,0,22,9770,1
386,40.0,75093.33993282617,1,Mobile,Social Media,8,6,7.52,4,0,2,1420,0
387,53.0,41433.94469359777,2,Mobile,Organic,25,23,,3,1,9,6656,0
388,45.0,33673.30788712892,2,Mobile,Paid Ads,12,8,,2,1,18,9278,0
389,42.0,63859.70744970461,3,Mobile,Referral,22,20,11.55,3,1,15,7069,1
390,,77834.72525494687,2,Desktop,Social Media,13,14,6.96,6,1,22,4668,1
391,19.0,55075.46443840596,1,Mobile,Referral,27,24,29.94,2,1,17,4688,1
392,41.0,,1,Mobile,Social Media,22,18,14.8,1,1,21,2536,0
393,37.0,60748.694511347,2,Desktop,Organic,10,13,6.66,3,1,20,7192,0
394,,104552.62135557979,1,Mobile,Organic,4,6,18.7,4,1,1,9904,1
395,46.0,41162.961774924406,2,Desktop,Email,28,27,18.62,3,1,21,8692,1
396,26.0,60603.24503271527,1,Desktop,Paid Ads,20,17,7.84,3,0,7,4633,0
397,58.0,99295.07613634337,3,Mobile,Referral,27,25,10.47,3,1,23,1728,0
398,31.0,110106.931037734,3,Mobile,Email,1,2,,5,1,21,6439,0
399,65.0,58166.03271662305,1,Mobile,Social Media,24,25,7.08,1,1,2,7715,0
400,35.0,68376.8302741608,1,Mobile,Email,5,4,13.44,3,1,9,3811,0
401,58.0,119064.6060627306,1,Mobile,Referral,6,8,3.67,3,0,21,5446,0
402,55.0,104887.02757199184,1,Mobile,Paid Ads,10,7,,2,1,4,2291,0
403,,,2,Mobile,Social Media,5,4,,2,1,22,8198,0
404,49.0,,2,Mobile,Organic,2,1,,4,0,3,8286,0
405,19.0,76373.20154475319,1,Tablet,Organic,11,13,,1,0,18,3095,0
406,,50758.642588731964,2,Mobile,Organic,20,19,,2,1,8,4838,0
407,59.0,62976.09100013012,1,Tablet,Social Media,4,1,18.39,2,0,16,9886,0
408,53.0,82041.09237807225,2,Mobile,Organic,17,13,12.23,4,0,6,8773,1
409,,32564.50732968479,2,Mobile,Social Media,5,6,7.28,1,1,17,7721,1
410,55.0,79706.40779074674,2,Mobile,Social Media,10,13,,2,0,1,6805,0
411,49.0,85020.17715911045,2,Desktop,Referral,29,31,13.54,0,0,17,7563,1
412,54.0,67754.90544520327,3,Desktop,Paid Ads,20,17,,2,1,20,3528,0
413,,93990.29880219013,2,Mobile,Organic,1,2,4.57,1,0,23,2866,1
414,21.0,57654.48260083783,1,Mobile,Referral,30,27,10.86,4,0,20,3635,0
415,,66152.3369926344,2,Mobile,Organic,6,1,3.21,4,1,10,1254,0
416,28.0,,2,Desktop,Organic,6,5,13.06,4,0,12,5225,0
417,59.0,12000.0,2,Mobile,Organic,22,16,10.66,3,0,24,5291,0
418,60.0,45757.84975991983,2,Mobile,Paid Ads,2,3,10.02,2,0,8,7252,0
419,27.0,70725.09349753616,1,Desktop,Referral,27,28,11.31,1,0,3,7421,0
420,60.0,72409.18886373006,2,Mobile,Paid Ads,1,1,,3,0,6,1332,0
421,33.0,64918.00884604432,2,Mobile,Referral,29,29,21.32,1,0,9,1203,0
422,27.0,65002.66096345845,1,Mobile,Social Media,29,32,23.31,1,1,9,4819,1
423,31.0,,2,Tablet,Organic,8,10,,5,0,7,2903,0
424,44.0,73118.25648062913,2,Mobile,Organic,7,10,10.11,1,1,22,5878,0
425,29.0,53082.557732917994,1,Mobile,Organic,1,4,15.35,0,0,18,1183,1
426,30.0,32607.529396569094,1,Desktop,Email,29,30,1.52,6,1,13,6293,0
427,51.0,87339.4180603556,1,Mobile,Organic,3,2,,0,1,7,2498,0
428,,38845.3571474246,1,Tablet,Organic,27,26,16.11,3,1,9,4835,0
429,,108543.64004600362,1,Mobile,Email,21,19,15.09,2,0,24,6000,1
430,,45425.379293191596,2,Mobile,Email,18,16,20.42,0,0,7,6984,0
431,22.0,62805.37230601437,3,Mobile,Organic,24,23,8.62,4,1,21,9163,1
432,31.0,94596.41252844191,2,Mobile,Organic,27,30,18.73,2,1,4,6904,0
433,35.0,59938.30609298556,2,Mobile,Referral,10,11,10.05,3,0,15,1944,0
434,30.0,42000.089900717634,2,Mobile,Organic,4,3,9.37,3,1,2,6939,1
435,36.0,66682.22298621802,1,Desktop,Paid Ads,4,5,,6,0,3,2749,0
436,62.0,93811.96399533276,1,Tablet,Paid Ads,10,5,14.6,8,0,1,3170,0
437,40.0,70918.18746138064,2,Mobile,Paid Ads,3,1,7.04,6,0,5,2213,0
438,46.0,66824.88588205185,2,Mobile,Organic,15,15,,2,0,15,1121,0
439,55.0,68322.46954986204,1,Mobile,Paid Ads,19,17,14.43,3,1,18,8689,0
440,26.0,102338.7891999457,3,Mobile,Paid Ads,17,14,6.9,2,0,16,9068,0
441,,39716.6135649862,2,Mobile,Paid Ads,2,4,,2,1,13,7622,0
442,38.0,,1,Mobile,Paid Ads,25,31,12.82,3,0,8,6652,1
443,47.0,130502.89835639796,2,Mobile,Social Media,6,4,15.75,2,0,20,6186,0
444,,71424.60799482699,2,Mobile,Paid Ads,8,7,10.34,1,0,14,8732,0
445,,91675.35686581203,1,Mobile,Paid Ads,10,10,9.1,6,0,24,9164,0
446,48.0,,1,Mobile,Referral,11,10,10.99,4,0,6,6696,0
447,62.0,58065.242544305824,2,Desktop,Organic,29,30,,2,1,12,9920,0
448,,73178.98501465171,2,Mobile,Social Media,15,13,4.94,4,1,24,1117,1
449,61.0,69194.37702775151,2,Mobile,Organic,24,25,17.55,5,0,10,6722,1
450,38.0,47258.83282378728,2,Mobile,Organic,3,1,11.86,4,1,13,1626,0
451,37.0,,2,Mobile,Referral,18,15,21.95,5,0,16,9780,0
452,,,1,Mobile,Paid Ads,14,16,14.5,6,1,17,3860,0
453,42.0,89154.83646337496,2,Mobile,Organic,13,11,11.64,2,1,15,6901,0
454,45.0,69162.46246741962,1,Mobile,Organic,15,11,2.9,1,0,19,1025,0
455,23.0,105652.2006901385,2,Mobile,Referral,22,19,9.42,1,1,7,5351,1
456,64.0,67426.0013592505,1,Mobile,Organic,4,6,8.53,4,1,19,3106,1
457,25.0,50328.590073592975,1,Mobile,Organic,6,3,2.93,2,0,15,1309,0
458,44.0,99641.86752332626,3,Mobile,Organic,23,21,12.19,5,0,16,2421,0
459,32.0,36938.28815230148,2,Tablet,Paid Ads,29,35,,2,1,10,2266,1
460,,62208.31662083665,3,Tablet,Paid Ads,13,12,6.81,5,0,8,6379,0
461,48.0,63971.267538966924,1,Mobile,Paid Ads,20,15,12.59,0,1,1,1234,0
462,18.0,97148.09263662138,1,Desktop,Referral,28,29,18.15,4,0,14,3511,0
463,19.0,82736.21065802388,1,Tablet,Email,24,26,6.99,1,1,21,5493,0
464,,,2,Mobile,Organic,25,20,11.02,3,1,3,3556,0
465,57.0,111567.96162748718,2,Desktop,Paid Ads,7,1,10.94,4,0,10,3156,1
466,59.0,74156.8380190999,3,Mobile,Email,26,22,48.95,5,0,12,4397,0
467,44.0,38124.15697300935,2,Mobile,Organic,7,7,3.31,4,0,11,1005,0
468,45.0,42647.74561253953,1,Mobile,Paid Ads,4,3,11.25,2,1,10,3050,0
469,49.0,35435.63046321025,1,Desktop,Social Media,20,22,3.93,2,0,22,7826,0
470,41.0,69932.36601975228,3,Desktop,Organic,11,14,19.3,3,1,15,4075,0
471,42.0,68693.36502202484,3,Mobile,Paid Ads,7,7,9.83,7,1,22,3481,0
472,35.0,79180.13941060228,2,Desktop,Social Media,28,29,,0,0,22,7324,1
473,41.0,76209.32239539344,3,Mobile,Social Media,1,3,24.35,1,0,13,6154,1
474,,75001.28304410381,1,Mobile,Email,14,9,12.22,1,0,7,5202,0
475,,112667.98869906318,3,Mobile,Organic,24,24,13.93,4,1,5,1618,1
476,50.0,78603.00171326399,2,Mobile,Social Media,4,1,11.59,3,1,14,8063,0
477,52.0,49598.101976847785,2,Desktop,Email,2,2,,4,0,8,5320,0
478,35.0,58532.05807442068,1,Mobile,Organic,22,22,17.36,5,0,6,6685,1
479,36.0,58286.423837202114,1,Mobile,Organic,3,7,,4,0,16,7279,0
480,38.0,68512.07347301152,3,Mobile,Paid Ads,12,10,,3,1,19,8507,0
481,46.0,33933.76683989063,1,Mobile,Social Media,1,2,19.26,2,1,16,5160,0
482,55.0,97040.47321889744,2,Mobile,Paid Ads,17,16,5.45,5,0,21,3967,0
483,18.0,39249.541632753586,2,Mobile,Social Media,13,15,16.32,2,1,19,4260,0
484,63.0,,3,Mobile,Organic,5,1,3.9,2,1,12,1087,0
485,59.0,91947.08426761438,2,Mobile,Referral,9,6,10.55,6,1,24,7207,0
486,,87708.35187081594,2,Tablet,Paid Ads,26,24,8.65,5,0,18,7136,0
487,31.0,75059.31453460705,1,Mobile,Referral,16,14,10.41,4,1,8,5982,0
488,41.0,71891.36890385946,2,Desktop,Paid Ads,21,17,14.13,3,0,21,7566,0
489,44.0,111342.59325593771,2,Mobile,Social Media,19,19,9.27,1,0,1,9963,1
490,24.0,89698.99989882938,2,Mobile,Paid Ads,27,30,,2,0,24,1474,0
491,35.0,37716.90815338491,2,Mobile,Email,14,11,,2,0,18,1717,0
492,19.0,85854.84938598788,2,Mobile,Paid Ads,3,5,10.35,2,1,22,6224,0
493,23.0,43538.478423619905,1,Desktop,Organic,14,13,16.02,2,0,10,7591,0
494,41.0,90868.01071510738,2,Desktop,Organic,27,24,,3,0,15,7439,1
495,33.0,90368.92346985351,1,Mobile,Organic,3,1,13.17,2,1,8,8413,0
496,,135453.69225677373,2,Mobile,Email,8,4,18.26,2,1,4,6817,0
497,58.0,74953.6890736049,1,Desktop,Paid Ads,12,7,20.43,3,0,15,4343,0
498,23.0,66262.66572499374,2,Mobile,Organic,6,9,9.62,2,0,14,9656,0
499,29.0,64099.68211463395,3,Mobile,Referral,14,10,2.96,3,1,3,1622,0
500,29.0,,2,Tablet,Organic,8,2,18.7,0,0,9,4000,0
501,,,2,Mobile,Organic,21,21,7.68,6,1,4,6916,0
502,65.0,83353.14516212916,3,Mobile,Referral,5,2,27.22,1,1,8,3579,0
503,19.0,101948.3611544306,2,Mobile,Paid Ads,13,10,10.91,0,1,15,3044,0
504,25.0,84563.37161348571,1,Tablet,Social Media,25,25,14.18,8,0,21,3255,1
505,33.0,34616.46196969932,2,Tablet,Organic,26,24,17.16,4,1,9,5415,1
506,23.0,59999.71548779843,2,Tablet,Paid Ads,18,16,,4,1,20,3248,1
507,18.0,74499.58872878093,2,Mobile,Organic,19,17,3.99,2,0,18,9890,0
508,61.0,83207.69455757181,3,Desktop,Organic,7,5,5.9,3,0,3,7091,0
509,28.0,42492.12037642063,1,Mobile,Paid Ads,7,9,,3,0,2,1692,0
510,47.0,,2,Mobile,Social Media,6,1,26.98,4,1,11,8072,1
511,60.0,,3,Desktop,Referral,12,9,12.42,5,0,16,1988,0
512,53.0,94783.22514654763,2,Mobile,Organic,7,7,3.14,1,0,13,1124,0
513,,,1,Mobile,Organic,1,1,,3,0,20,3111,0
514,,55530.296313454484,2,Desktop,Referral,11,14,17.88,3,1,11,8169,1
515,,88413.95368978528,3,Mobile,Email,4,3,,3,1,21,4250,1
516,62.0,101247.56799766637,2,Tablet,Paid Ads,26,24,11.64,5,0,5,5025,0
517,40.0,75403.46152086646,3,Mobile,Social Media,20,17,6.43,5,1,12,1094,0
518,64.0,88156.07694541686,2,Mobile,Social Media,22,20,14.61,4,1,10,2355,1
519,37.0,42630.52324022357,1,Mobile,Email,23,18,12.31,2,0,9,9194,0
520,44.0,42193.7763836842,1,Desktop,Referral,9,12,8.26,0,1,23,6294,0
521,21.0,82397.502293461,3,Tablet,Paid Ads,20,20,,3,0,3,1705,0
522,65.0,,2,Desktop,Organic,9,6,5.94,4,0,20,3643,0
523,59.0,56131.79674206862,2,Mobile,Social Media,11,14,,3,0,20,2697,0
524,42.0,69279.00925489579,1,Mobile,Organic,6,6,8.23,5,0,16,8186,0
525,29.0,88423.59515937767,3,Desktop,Organic,7,5,,3,1,15,9016,0
526,39.0,106177.82477427197,2,Mobile,Organic,1,1,10.46,2,1,24,5720,0
527,38.0,96263.04936391737,3,Desktop,Organic,24,20,12.99,0,1,1,9275,1
528,55.0,39670.98573319634,3,Mobile,Email,6,6,27.91,2,0,14,7209,0
529,32.0,63284.59972711712,1,Mobile,Email,27,29,,5,1,2,9632,1
530,48.0,82347.8751507838,3,Tablet,Referral,25,21,9.18,2,1,5,3695,0
531,56.0,61506.25141944647,1,Mobile,Organic,2,2,6.76,4,1,22,3005,1
532,27.0,82353.79772869413,1,Desktop,Organic,20,23,17.04,1,0,17,4253,0
533,55.0,46474.49691014958,2,Mobile,Social Media,21,20,10.42,5,0,23,8298,0
534,42.0,47613.184143872364,1,Mobile,Social Media,25,25,10.47,1,1,19,5332,1
535,27.0,138443.03965757758,1,Desktop,Email,26,21,14.18,6,1,12,5636,1
536,18.0,60329.1315210998,2,Mobile,Social Media,18,21,11.54,2,0,18,2139,0
537,60.0,69437.0379995192,1,Mobile,Paid Ads,28,18,11.69,4,0,18,7581,0
538,60.0,99532.80717840159,2,Mobile,Referral,3,1,6.96,3,0,3,8763,0
539,21.0,71664.32666288487,2,Mobile,Email,25,23,4.81,2,1,19,3649,0
540,44.0,105932.21696723084,1,Desktop,Referral,2,7,13.82,4,1,4,6466,0
541,22.0,136270.90306716054,2,Mobile,Organic,14,15,19.36,1,0,5,5577,1
542,,79201.82367756944,2,Mobile,Email,20,19,,7,1,2,2998,1
543,,148492.7354696514,2,Desktop,Organic,17,20,8.46,5,1,15,5703,1
544,63.0,,2,Mobile,Email,1,8,14.76,3,0,3,2144,0
545,42.0,12267.283843630197,3,Desktop,Referral,20,20,13.29,5,0,19,4087,0
546,65.0,81159.41948235086,2,Desktop,Referral,29,32,,1,0,13,1138,0
547,55.0,86864.23332547923,3,Desktop,Organic,28,31,24.5,2,0,23,7933,1
548,53.0,40807.788583427595,3,Mobile,Social Media,28,28,12.58,5,1,5,7955,1
549,,38677.492049796434,2,Mobile,Social Media,22,24,13.27,0,0,15,9623,0
550,38.0,50038.9049885451,1,Mobile,Organic,26,27,6.76,4,1,8,4423,0
551,45.0,30173.122384266135,2,Mobile,Organic,17,15,8.73,4,1,10,9902,0
552,46.0,71860.02291142427,2,Mobile,Social Media,17,13,,3,1,23,8796,0
553,24.0,54511.430114549315,2,Mobile,Social Media,20,19,20.68,5,0,8,7272,1
554,18.0,115005.6592272865,3,Mobile,Referral,6,10,14.15,2,1,8,9171,0
555,47.0,99552.20267509327,2,Mobile,Organic,8,6,26.4,4,0,4,3902,0
556,23.0,65903.75360255738,3,Mobile,Organic,24,21,,3,1,2,1013,1
557,62.0,66742.51129780526,2,Mobile,Referral,5,11,7.78,6,1,19,1185,1
558,33.0,107232.19720593639,2,Desktop,Social Media,11,8,39.74,4,1,4,1811,0
559,62.0,91862.01894754017,2,Mobile,Paid Ads,20,23,25.4,3,0,1,5464,0
560,37.0,34483.236517690195,2,Mobile,Paid Ads,17,15,4.94,6,1,3,8857,0
561,38.0,,2,Desktop,Referral,15,16,18.53,1,1,10,9926,0
562,54.0,82773.05627827799,1,Mobile,Email,3,1,9.56,1,1,9,5926,0
563,,77229.64158968901,1,Mobile,Organic,19,21,,2,1,9,3144,0
564,26.0,,2,Mobile,Organic,9,13,12.73,3,1,13,6437,0
565,39.0,60602.90402949527,1,Mobile,Organic,1,1,4.21,3,0,20,3378,0
566,23.0,27421.408910623613,2,Mobile,Organic,18,14,7.33,1,0,1,3580,0
567,51.0,98293.22945137376,2,Desktop,Paid Ads,16,19,8.25,3,0,23,9767,1
568,51.0,45887.52408967093,2,Desktop,Paid Ads,1,1,18.02,4,1,6,2483,0
569,24.0,60363.61489938923,2,Desktop,Referral,18,18,,2,0,8,3373,0
570,60.0,78316.23859584534,2,Desktop,Social Media,9,12,11.98,1,1,6,1399,1
571,65.0,36711.833598894,1,Desktop,Organic,16,17,,4,0,4,5280,0
572,60.0,67634.60058289247,1,Mobile,Referral,22,21,8.56,1,1,23,8897,1
573,,44622.47800117121,2,Tablet,Referral,13,10,5.93,1,1,22,1221,0
574,53.0,54142.458528273404,1,Mobile,Social Media,7,6,22.27,0,1,14,5762,0
575,31.0,45619.61729887148,2,Desktop,Social Media,9,10,12.23,3,0,16,6036,0
576,65.0,40857.3889945444,2,Desktop,Organic,18,18,10.63,3,0,2,3399,0
577,32.0,91415.0672606866,2,Mobile,Organic,13,12,9.33,3,1,2,4328,1
578,43.0,87405.00841140574,2,Desktop,Organic,30,26,11.09,2,1,21,6653,0
579,,,2,Tablet,Email,18,19,24.87,4,1,9,3303,1
580,55.0,55872.498041737854,1,Tablet,Social Media,14,16,13.77,4,0,14,3579,1
581,33.0,39796.14505187725,2,Tablet,Referral,27,29,15.72,4,1,13,1154,1
582,,12000.0,3,Mobile,Paid Ads,27,23,,2,1,20,1427,0
583,40.0,55527.47798963651,3,Desktop,Organic,24,25,4.69,3,0,21,4299,1
584,,61551.374685113246,2,Tablet,Referral,11,11,8.12,2,1,13,2129,0
585,33.0,77681.36536776696,1,Tablet,Paid Ads,14,8,5.07,2,1,15,4426,0
586,61.0,93381.32495550583,1,Tablet,Organic,30,26,,0,0,9,6177,0
587,29.0,68574.66497607924,1,Mobile,Organic,7,1,13.46,3,0,6,3094,0
588,38.0,71805.86341685399,1,Tablet,Social Media,4,5,5.73,4,0,7,8777,0
589,25.0,54134.331569587965,1,Mobile,Paid Ads,25,25,,4,0,7,1331,0
590,,65925.51001446893,2,Desktop,Social Media,19,20,6.68,3,0,22,6025,0
591,56.0,82978.22470331223,3,Mobile,Paid Ads,3,2,6.34,5,1,16,6142,0
592,41.0,46500.97990741994,2,Desktop,Email,23,24,8.41,6,1,24,3895,1
593,20.0,68389.04753885916,1,Mobile,Paid Ads,29,31,8.9,3,0,16,8346,1
594,,71400.15836978712,3,Mobile,Organic,23,18,,4,0,23,9048,0
595,30.0,46248.49465804411,2,Desktop,Paid Ads,4,5,17.47,1,1,17,2649,0
596,24.0,42049.83251426484,2,Mobile,Organic,11,7,6.59,0,0,14,7957,0
597,28.0,103923.08124038289,2,Mobile,Paid Ads,15,17,,3,0,22,4650,0
598,42.0,89886.86565515965,3,Mobile,Organic,4,7,8.81,3,1,13,2810,0
599,46.0,61275.04752445778,3,Desktop,Paid Ads,4,2,,4,0,23,7770,0
600,51.0,68858.89501586856,2,Mobile,Organic,7,5,9.78,4,1,17,2437,0
601,,89553.62027081405,3,Mobile,Email,6,7,17.8,3,0,1,7823,0
602,,44857.74589060646,3,Tablet,Organic,3,3,62.44,3,1,4,6680,1
603,40.0,69054.89356444386,3,Mobile,Paid Ads,8,6,7.95,3,1,2,4544,0
604,34.0,91032.17778496689,1,Mobile,Paid Ads,8,10,4.99,1,0,14,9314,0
605,59.0,49326.172597066616,2,Mobile,Social Media,25,20,6.81,4,1,14,6028,1
606,18.0,75512.11350353272,1,Mobile,Paid Ads,25,24,,1,1,16,4837,1
607,53.0,21263.409610977542,2,Mobile,Referral,15,15,6.14,4,1,10,4947,0
608,43.0,71701.60914497892,2,Mobile,Social Media,7,7,14.67,1,1,13,2806,0
609,41.0,66789.07763826169,2,Mobile,Referral,11,8,12.71,3,1,9,4957,0
610,27.0,117477.94859979066,3,Mobile,Email,25,23,7.37,4,1,18,4269,1
611,31.0,75651.23013638094,2,Desktop,Referral,10,11,10.32,3,1,5,9138,0
612,33.0,58415.3356665769,2,Mobile,Email,5,7,8.86,2,0,9,9327,0
613,19.0,83359.62138887892,3,Mobile,Organic,28,28,11.51,2,0,5,8237,0
614,45.0,75598.4059223034,3,Desktop,Paid Ads,13,13,13.25,2,1,13,7160,0
615,45.0,46090.01445718932,2,Mobile,Organic,18,18,6.94,7,0,18,1467,0
616,36.0,70403.93334330116,2,Desktop,Organic,22,19,7.67,1,1,6,2452,0
617,61.0,118619.50781063919,3,Mobile,Organic,28,28,,2,1,1,9864,1
618,40.0,81005.08872776711,2,Desktop,Social Media,20,14,4.73,5,0,6,5674,0
619,21.0,32684.97363904628,3,Mobile,Organic,3,4,,1,0,5,2889,0
620,,64210.689397280716,2,Desktop,Social Media,26,23,12.6,3,0,9,6886,1
621,35.0,79951.01990889544,3,Mobile,Organic,13,10,17.31,4,1,1,8931,1
622,26.0,,1,Desktop,Organic,23,23,,4,1,23,4984,0
623,59.0,106266.10015031525,2,Mobile,Referral,1,1,,4,1,12,7564,0
624,58.0,,2,Mobile,Organic,14,14,7.65,2,0,11,5608,0
625,64.0,,2,Mobile,Paid Ads,17,10,11.09,3,0,6,6827,0
626,,55165.06380221986,2,Desktop,Paid Ads,22,17,4.44,2,1,11,3598,1
627,41.0,70750.75768138596,3,Mobile,Organic,12,12,11.83,4,0,24,5993,0
628,,,2,Tablet,Paid Ads,25,26,,1,1,10,4493,1
629,48.0,30823.490248981296,1,Desktop,Social Media,9,2,21.05,5,0,7,2055,0
630,,48499.84155132659,2,Mobile,Paid Ads,12,9,18.79,2,1,13,7409,1
631,,84992.5457937058,1,Tablet,Email,13,15,8.02,5,1,9,6300,0
632,27.0,107971.34029983099,3,Mobile,Paid Ads,8,14,5.63,7,0,24,3890,1
633,20.0,53982.18857029024,1,Desktop,Organic,10,8,9.55,4,0,19,7767,1
634,37.0,84712.97907660248,1,Mobile,Organic,15,17,3.39,4,0,14,6045,0
635,55.0,41787.254599398046,1,Mobile,Email,4,1,13.08,2,0,11,6698,0
636,43.0,84129.06813654445,2,Mobile,Paid Ads,11,9,5.7,3,0,15,9199,0
637,44.0,109952.73607699422,2,Tablet,Referral,2,1,23.77,3,0,3,2187,1
638,22.0,63173.79493166695,2,Mobile,Paid Ads,28,24,12.89,5,1,14,3424,1
639,24.0,59002.21437996262,2,Mobile,Organic,27,23,11.45,4,0,24,3521,0
640,22.0,102997.39670147383,2,Desktop,Paid Ads,4,1,15.08,2,1,22,1030,0
